MunicipalityID,Department Name,Municipality Name,COD_DANE,NOM_DEPART,NOM_MUNICI,COD_DANE
12624,BOYACA,SABOYA,15632,BOYACÁ,SABOYA,15632
12290,BOYACA,SACHICA,15638,BOYACÁ,SACHICA,15638
12344,BOYACA,SAMACA,15646,BOYACÁ,SAMACA,15646
12442,BOYACA,SAN EDUARDO,15660,BOYACÁ,SAN EDUARDO,15660
11704,BOYACA,SAN JOSE DE PARE,15664,BOYACÁ,SAN JOSE DE PARE,15664
12605,BOYACA,SAN LUIS DE GACENO,15667,BOYACÁ,SAN LUIS DE GACENO,15667
11753,BOYACA,SAN MATEO,15673,BOYACÁ,SAN MATEO,15673
11902,BOYACA,SAN MIGUEL DE SEMA,15676,BOYACÁ,SAN MIGUEL DE SEMA,15676
11626,BOYACA,SAN PABLO DE BORBUR,15681,BOYACÁ,SAN PABLO DE BORBUR,15681
12081,BOYACA,SANTA MARIA,15690,BOYACÁ,SANTA MARIA,15690
11903,BOYACA,SANTA ROSA DE VITERBO,15693,BOYACÁ,SANTA ROSA DE VITERBO,15693
12307,BOYACA,SANTA SOFIA,15696,BOYACÁ,SANTA SOFIA,15696
12402,BOYACA,SANTANA,15686,BOYACÁ,SANTANA,15686
12625,BOYACA,SATIVANORTE,15720,BOYACÁ,SATIVANORTE,15720
12387,BOYACA,SATIVASUR,15723,BOYACÁ,SATIVASUR,15723
11872,BOYACA,SIACHOQUE,15740,BOYACÁ,SIACHOQUE,15740
11955,BOYACA,SOATA,15753,BOYACÁ,SOATA,15753
12542,BOYACA,SOCHA,15757,BOYACÁ,SOCHA,15757
12464,BOYACA,SOCOTA,15755,BOYACÁ,SOCOTA,15755
12592,BOYACA,SOGAMOSO,15759,BOYACÁ,SOGAMOSO,15759
12191,BOYACA,SOMONDOCO,15761,BOYACÁ,SOMONDOCO,15761
12232,BOYACA,SORA,15762,BOYACÁ,SORA,15762
12323,BOYACA,SORACA,15764,BOYACÁ,SORACA,15764
12311,BOYACA,SOTAQUIRA,15763,BOYACÁ,SOTAQUIRA,15763
11596,BOYACA,SUSACON,15774,BOYACÁ,SUSACON,15774
12187,BOYACA,SUTAMARCHAN,15776,BOYACÁ,SUTAMARCHAN,15776
12038,BOYACA,SUTATENZA,15778,BOYACÁ,SUTATENZA,15778
12365,BOYACA,TASCO,15790,BOYACÁ,TASCO,15790
11705,BOYACA,TENZA,15798,BOYACÁ,TENZA,15798
11862,BOYACA,TIBANA,15804,BOYACÁ,TIBANA,15804
12057,BOYACA,TIBASOSA,15806,BOYACÁ,TIBASOSA,15806
12224,BOYACA,TINJACA,15808,BOYACÁ,TINJACA,15808
12430,BOYACA,TIPACOQUE,15810,BOYACÁ,TIPACOQUE,15810
11721,BOYACA,TOCA,15814,BOYACÁ,TOCA,15814
12500,BOYACA,TOGUI,15816,BOYACÁ,TOGUI,15816
12015,BOYACA,TOPAGA,15820,BOYACÁ,TOPAGA,15820
11956,BOYACA,TOTA,15822,BOYACÁ,TOTA,15822
11930,BOYACA,TUNJA,15001,BOYACÁ,TUNJA,15001
12153,BOYACA,TUNUNGUA,15832,BOYACÁ,TUNUNGUA,15832
12127,BOYACA,TURMEQUE,15835,BOYACÁ,TURMEQUE,15835
11637,BOYACA,TUTA,15837,BOYACÁ,TUTA,15837
12505,BOYACA,TUTAZA,15839,BOYACÁ,TUTAZA,15839
11768,BOYACA,UMBITA,15842,BOYACÁ,UMBITA,15842
12626,BOYACA,VENTAQUEMADA,15861,BOYACÁ,VENTAQUEMADA,15861
12458,BOYACA,VILLA DE LEYVA,15407,BOYACÁ,VILLA DE LEIVA,15407
11692,BOYACA,VIRACACHA,15879,BOYACÁ,VIRACACHA,15879
11848,BOYACA,ZETAQUIRA,15897,BOYACÁ,ZETAQUIRA,15897
12034,CALDAS,AGUADAS,17013,CALDAS,AGUADAS,17013
12195,CALDAS,ANSERMA,17042,CALDAS,ANSERMA,17042
11762,CALDAS,ARANZAZU,17050,CALDAS,ARANZAZU,17050
11754,CALDAS,BELALCAZAR,17088,CALDAS,BELALCAZAR,17088
11825,CALDAS,CHINCHINA,17174,CALDAS,CHINCHINA,17174
12340,CALDAS,FILADELFIA,17272,CALDAS,FILADELFIA,17272
12289,CALDAS,LA DORADA,17380,CALDAS,LA DORADA,17380
11886,CALDAS,LA MERCED,17388,CALDAS,LA MERCED,17388
12514,CALDAS,MANIZALES,17001,CALDAS,MANIZALES,17001
11669,CALDAS,MANZANARES,17433,CALDAS,MANZANARES,17433
12207,CALDAS,MARMATO,17442,CALDAS,MARMATO,17442
12301,CALDAS,MARQUETALIA,17444,CALDAS,MARQUETALIA,17444
11693,CALDAS,MARULANDA,17446,CALDAS,MARULANDA,17446
11941,CALDAS,NEIRA,17486,CALDAS,NEIRA,17486
12314,CALDAS,NORCASIA,17495,CALDAS,NORCASIA,17495
12035,CALDAS,PACORA,17513,CALDAS,PACORA,17513
12525,CALDAS,PALESTINA,17524,CALDAS,PALESTINA,17524
12614,CALDAS,PENSILVANIA,17541,CALDAS,PENSILVANIA,17541
11715,CALDAS,RIOSUCIO,17614,CALDAS,RIOSUCIO,17614
11807,CALDAS,RISARALDA,17616,CALDAS,RISARALDA,17616
11904,CALDAS,SALAMINA,17653,CALDAS,SALAMINA,17653
12308,CALDAS,SAMANA,17662,CALDAS,SAMANA,17662
11630,CALDAS,SAN JOSE,17665,CALDAS,SAN JOSE,17665
11821,CALDAS,SUPIA,17777,CALDAS,SUPIA,17777
12158,CALDAS,VICTORIA,17867,CALDAS,VICTORIA,17867
11743,CALDAS,VILLAMARIA,17873,CALDAS,VILLAMARIA,17873
12490,CALDAS,VITERBO,17877,CALDAS,VITERBO,17877
11759,CAQUETA,ALBANIA,18209,CAQUETÁ,ALBANIA,18209
12571,CAQUETA,BELEN DE LOS ANDAQUIES,18094,CAQUETÁ,BELEN DE LOS ANDAQUIES,18094
11853,CAQUETA,CARTAGENA DEL CHAIRA,18150,CAQUETÁ,CARTAGENA DEL CHAIRA,18150
12063,CAQUETA,CURILLO,18205,CAQUETÁ,CURILLO,18205
12188,CAQUETA,EL DONCELLO,18247,CAQUETÁ,EL DONCELLO,18247
12443,CAQUETA,EL PAUJIL,18256,CAQUETÁ,EL PAUJIL,18256
12427,CAQUETA,FLORENCIA,18001,CAQUETÁ,FLORENCIA,18001
11797,CAQUETA,MILAN,18460,CAQUETÁ,MILAN,18460
12296,CAQUETA,LA MONTANITA,18410,CAQUETÁ,MONTANITA,18410
12473,CAQUETA,MORELIA,18479,CAQUETÁ,MORELIA,18479
12328,CAQUETA,PUERTO RICO,18592,CAQUETÁ,PUERTO RICO,18592
12239,CAQUETA,SAN JOSE DEL FRAGUA,18610,CAQUETÁ,SAN JOSE DEL FRAGUA,18610
11788,CAQUETA,SAN VICENTE DEL CAGUAN,18753,CAQUETÁ,SAN VICENTE DEL CAGUAN,18753
12229,CAQUETA,SOLANO,18756,CAQUETÁ,SOLANO,18756
12393,CAQUETA,SOLITA,18785,CAQUETÁ,SOLITA,18785
12404,CAQUETA,VALPARAISO,18860,CAQUETÁ,VALPARAISO,18860
12099,CASANARE,AGUAZUL,85010,CASANARE,AGUAZUL,85010
11911,CASANARE,CHAMEZA,85015,CASANARE,CHAMEZA,85015
12373,CASANARE,HATO COROZAL,85125,CASANARE,HATO COROZAL,85125
12488,CASANARE,LA SALINA,85136,CASANARE,LA SALINA,85136
12419,CASANARE,MANI,85139,CASANARE,MANI,85139
11819,CASANARE,MONTERREY,85162,CASANARE,MONTERREY,85162
12235,CASANARE,NUNCHIA,85225,CASANARE,NUNCHIA,85225
12100,CASANARE,OROCUE,85230,CASANARE,OROCUE,85230
11917,CASANARE,PAZ DE ARIPORO,85250,CASANARE,PAZ DE ARIPORO,85250
12162,CASANARE,PORE,85263,CASANARE,PORE,85263
12062,CASANARE,RECETOR,85279,CASANARE,RECETOR,85279
11739,CASANARE,SABANALARGA,85300,CASANARE,SABANALARGA,85300
12420,CASANARE,SACAMA,85315,CASANARE,SACAMA,85315
11946,CASANARE,SAN LUIS DE PALENQUE,85325,CASANARE,SAN LUIS DE PALENQUE,85325
11782,CASANARE,TAMARA,85400,CASANARE,TAMARA,85400
12478,CASANARE,TAURAMENA,85410,CASANARE,TAURAMENA,85410
11691,CASANARE,TRINIDAD,85430,CASANARE,TRINIDAD,85430
12027,CASANARE,VILLANUEVA,85440,CASANARE,VILLANUEVA,85440
12184,CASANARE,YOPAL,85001,CASANARE,YOPAL,85001
12251,CAUCA,ALMAGUER,19022,CAUCA,ALMAGUER,19022
12259,CAUCA,ARGELIA,19050,CAUCA,ARGELIA,19050
11785,CAUCA,BALBOA,19075,CAUCA,BALBOA,19075
12341,CAUCA,BOLIVAR,19100,CAUCA,BOLIVAR,19100
11749,CAUCA,BUENOS AIRES,19110,CAUCA,BUENOS AIRES,19110
12681,CAUCA,CAJIBIO,19130,CAUCA,CAJIBIO,19130
12366,CAUCA,CALDONO,19137,CAUCA,CALDONO,19137
11605,CAUCA,CALOTO,19142,CAUCA,CALOTO,19142
11576,CAUCA,CORINTO,19212,CAUCA,CORINTO,19212
12176,CAUCA,EL TAMBO,19256,CAUCA,EL TAMBO,19256
11905,CAUCA,FLORENCIA,19290,CAUCA,FLORENCIA,19290
0,CAUCA,GUACHENE,19300,CAUCA,GUACHENE,19300
12051,CAUCA,GUAPI,19318,CAUCA,GUAPI,19318
11841,CAUCA,INZA,19355,CAUCA,INZA,19355
12477,CAUCA,JAMBALO,19364,CAUCA,JAMBALO,19364
12240,CAUCA,LA SIERRA,19392,CAUCA,LA SIERRA,19392
12506,CAUCA,LA VEGA,19397,CAUCA,LA VEGA,19397
11606,CAUCA,LOPEZ,19418,CAUCA,LOPEZ,19418
11906,CAUCA,MERCADERES,19450,CAUCA,MERCADERES,19450
12642,CAUCA,MIRANDA,19455,CAUCA,MIRANDA,19455
11822,CAUCA,MORALES,19473,CAUCA,MORALES,19473
11657,CAUCA,PADILLA,19513,CAUCA,PADILLA,19513
11969,CAUCA,PAEZ,19517,CAUCA,PAEZ,19517
12351,CAUCA,PATIA,19532,CAUCA,PATIA,19532
12449,CAUCA,PIAMONTE,19533,CAUCA,PIAMONTE,19533
12598,CAUCA,PIENDAMO,19548,CAUCA,PIENDAMO-TUNIA,19548
11573,CAUCA,POPAYAN,19001,CAUCA,POPAYAN,19001
12302,CAUCA,PUERTO TEJADA,19573,CAUCA,PUERTO TEJADA,19573
11926,CAUCA,PURACE,19585,CAUCA,PURACE,19585
12534,CAUCA,ROSAS,19622,CAUCA,ROSAS,19622
12284,CAUCA,SAN SEBASTIAN,19693,CAUCA,SAN SEBASTIAN,19693
12521,CAUCA,SANTA ROSA,19701,CAUCA,SANTA ROSA,19701
11931,CAUCA,SANTANDER DE QUILICHAO,19698,CAUCA,SANTANDER DE QUILICHAO,19698
12606,CAUCA,SILVIA,19743,CAUCA,SILVIA,19743
11808,CAUCA,SOTARA,19760,CAUCA,SOTARA,19760
11863,CAUCA,SUAREZ,19780,CAUCA,SUAREZ,19780
11846,CAUCA,SUCRE,19785,CAUCA,SUCRE,19785
12572,CAUCA,TIMBIO,19807,CAUCA,TIMBIO,19807
12695,CAUCA,TIMBIQUI,19809,CAUCA,TIMBIQUI,19809
11769,CAUCA,TORIBIO,19821,CAUCA,TORIBIO,19821
11617,CAUCA,TOTORO,19824,CAUCA,TOTORO,19824
12399,CAUCA,VILLA RICA,19845,CAUCA,VILLA RICA,19845
11891,CESAR,AGUACHICA,20011,CESAR,AGUACHICA,20011
12497,CESAR,AGUSTIN CODAZZI,20013,CESAR,AGUSTIN CODAZZI,20013
11597,CESAR,ASTREA,20032,CESAR,ASTREA,20032
12369,CESAR,BECERRIL,20045,CESAR,BECERRILL,20045
12117,CESAR,BOSCONIA,20060,CESAR,BOSCONIA,20060
11949,CESAR,CHIMICHAGUA,20175,CESAR,CHIMICHAGUA,20175
11913,CESAR,CHIRIGUANA,20178,CESAR,CHIRIGUANA,20178
11662,CESAR,CURUMANI,20228,CESAR,CURUMANI,20228
11724,CESAR,EL COPEY,20238,CESAR,EL COPEY,20238
12657,CESAR,EL PASO,20250,CESAR,EL PASO,20250
12370,CESAR,GAMARRA,20295,CESAR,GAMARRA,20295
11708,CESAR,GONZALEZ,20310,CESAR,GONZALEZ,20310
11710,CESAR,LA GLORIA,20383,CESAR,LA GLORIA,20383
12008,CESAR,LA JAGUA DE IBIRICO,20400,CESAR,LA JAGUA DE IBIRICO,20400
11773,CESAR,LA PAZ,20621,CESAR,LA PAZ,20621
11574,CESAR,MANAURE,20443,CESAR,MANAURE BALCON DEL CESAR,20443
12543,CESAR,PAILITAS,20517,CESAR,PAILITAS,20517
11854,CESAR,PELAYA,20550,CESAR,PELAYA,20550
12003,CESAR,PUEBLO BELLO,20570,CESAR,PUEBLO BELLO,20570
12431,CESAR,RIO DE ORO,20614,CESAR,RIO DE ORO,20614
11895,CESAR,SAN ALBERTO,20710,CESAR,SAN ALBERTO,20710
12566,CESAR,SAN DIEGO,20750,CESAR,SAN DIEGO,20750
11638,CESAR,SAN MARTIN,20770,CESAR,SAN MARTIN,20770
12093,CESAR,TAMALAMEQUE,20787,CESAR,TAMALAMEQUE,20787
12025,CESAR,VALLEDUPAR,20001,CESAR,VALLEDUPAR,20001
12331,CHOCO,ACANDI,27006,CHOCÓ,ACANDI,27006
12385,CHOCO,ALTO BAUDO,27025,CHOCÓ,ALTO BAUDO,27025
12255,CHOCO,ATRATO,27050,CHOCÓ,ATRATO,27050
12633,CHOCO,BAGADO,27073,CHOCÓ,BAGADO,27073
11994,CHOCO,BAHIA SOLANO,27075,CHOCÓ,BAHIA SOLANO,27075
12143,CHOCO,BAJO BAUDO,27077,CHOCÓ,BAJO BAUDO,27077
11907,CHOCO,BELEN DE BAJIRA,27615,CHOCO,BELEN DE BAJIRA,27615
11942,CHOCO,BOJAYA,27099,CHOCÓ,BOJAYA,27099
12460,CHOCO,CARMEN DEL DARIEN,27150,CHOCÓ,CARMEN DEL DARIEN ,27150
12437,CHOCO,CERTEGUI,27160,CHOCÓ,CERTEGUI,27160
12004,CHOCO,CONDOTO,27205,CHOCÓ,CONDOTO,27205
12266,CHOCO,EL CANTON DEL SAN PABLO,27135,CHOCÓ,EL CANTON DEL SAN PABLO,27135
11706,CHOCO,EL CARMEN DE ATRATO,27245,CHOCÓ,EL CARMEN,27245
11618,CHOCO,EL LITORAL DEL SAN JUAN,27250,CHOCÓ,EL LITORAL DEL SAN JUAN,27250
12292,CHOCO,ISTMINA,27361,CHOCÓ,ISTMINA,27361
12325,CHOCO,JURADO,27372,CHOCÓ,JURADO,27372
11712,CHOCO,LLORO,27413,CHOCÓ,LLORO,27413
12194,CHOCO,MEDIO ATRATO,27425,CHOCÓ,MEDIO ATRATO,27425
12245,CHOCO,MEDIO BAUDO,27430,CHOCÓ,MEDIO BAUDO(Puerto Meluk),27430
11717,CHOCO,MEDIO SAN JUAN,27450,CHOCÓ,MEDIO SAN JUAN,27450
11589,CHOCO,NOVITA,27491,CHOCÓ,NOVITA,27491
11651,CHOCO,NUQUI,27495,CHOCÓ,NUQUI,27495
12659,CHOCO,QUIBDO,27001,CHOCÓ,QUIBDO,27001
12273,CHOCO,RIO IRO,27580,CHOCÓ,RIO IRO,27580
11628,CHOCO,RIO QUITO,27600,CHOCÓ,RIO QUITO,27600
12148,CHOCO,RIOSUCIO,27615,CHOCÓ,RIOSUCIO,27615
11893,CHOCO,SAN JOSE DEL PALMAR,27660,CHOCÓ,SAN JOSE DEL PALMAR,27660
11826,CHOCO,SIPI,27745,CHOCÓ,SIPI,27745
11803,CHOCO,TADO,27787,CHOCÓ,TADO,27787
11771,CHOCO,UNGUIA,27800,CHOCÓ,UNGUIA,27800
11632,CHOCO,UNION PANAMERICANA,27810,CHOCÓ,UNION PANAMERICANA,27810
12189,CORDOBA,AYAPEL,23068,CÓRDOBA,AYAPEL,23068
12329,CORDOBA,BUENAVISTA,23079,CÓRDOBA,BUENAVISTA,23079
11658,CORDOBA,CANALETE,23090,CÓRDOBA,CANALETE,23090
12272,CORDOBA,CERETE,23162,CÓRDOBA,CERETE,23162
12145,CORDOBA,CHIMA,23168,CÓRDOBA,CHIMA,23168
12192,CORDOBA,CHINU,23182,CÓRDOBA,CHINU,23182
11609,CORDOBA,CIENAGA DE ORO,23189,CÓRDOBA,CIENAGA DE ORO,23189
12095,CORDOBA,COTORRA,23300,CÓRDOBA,COTORRA,23300
11981,CORDOBA,LA APARTADA,23350,CÓRDOBA,LA APARTADA,23350
12345,CORDOBA,LORICA,23417,CÓRDOBA,LORICA,23417
12528,CORDOBA,LOS CORDOBAS,23419,CÓRDOBA,LOS CORDOBAS,23419
12623,CORDOBA,MOMIL,23464,CÓRDOBA,MOMIL,23464
12501,CORDOBA,MONITOS,23500,CÓRDOBA,MONITOS,23500
12324,CORDOBA,MONTELIBANO,23466,CÓRDOBA,MONTELIBANO,23466
12265,CORDOBA,MONTERIA,23001,CÓRDOBA,MONTERIA,23001
12146,CORDOBA,PLANETA RICA,23555,CÓRDOBA,PLANETA RICA,23555
12106,CORDOBA,PUEBLO NUEVO,23570,CÓRDOBA,PUEBLO NUEVO,23570
12219,CORDOBA,PUERTO ESCONDIDO,23574,CÓRDOBA,PUERTO ESCONDIDO,23574
12087,CORDOBA,PUERTO LIBERTADOR,23580,CÓRDOBA,PUERTO LIBERTADOR,23580
12491,CORDOBA,PURISIMA,23586,CÓRDOBA,PURISIMA,23586
12502,CORDOBA,SAHAGUN,23660,CÓRDOBA,SAHAGUN,23660
12465,CORDOBA,SAN ANDRES SOTAVENTO,23670,CÓRDOBA,SAN ANDRES DE SOTAVENTO,23670
11731,CORDOBA,SAN ANTERO,23672,CÓRDOBA,SAN ANTERO,23672
12564,CORDOBA,SAN BERNARDO DEL VIENTO,23675,CÓRDOBA,SAN BERNARDO DEL VIENTO,23675
12615,CORDOBA,SAN CARLOS,23678,CÓRDOBA,SAN CARLOS,23678
2,CÓRDOBA,SAN JOSE DE URE,23682,CÓRDOBA,SAN JOSE DE URE,23682
12432,CORDOBA,SAN PELAYO,23686,CÓRDOBA,SAN PELAYO,23686
11755,CORDOBA,TIERRALTA,23807,CÓRDOBA,TIERRALTA,23807
1,CÓRDOBA,TUCHIN,23815,CÓRDOBA,TUCHIN,23815
12120,CORDOBA,VALENCIA,23855,CÓRDOBA,VALENCIA,23855
11975,CUNDINAMARCA,AGUA DE DIOS,25001,CUNDINAMARCA,AGUA DE DIOS,25001
12577,CUNDINAMARCA,ALBAN,25019,CUNDINAMARCA,ALBAN,25019
12578,CUNDINAMARCA,ANAPOIMA,25035,CUNDINAMARCA,ANAPOIMA,25035
12627,CUNDINAMARCA,ANOLAIMA,25040,CUNDINAMARCA,ANOLAIMA,25040
12526,CUNDINAMARCA,APULO,25599,CUNDINAMARCA,APULO,25599
11914,CUNDINAMARCA,ARBELAEZ,25053,CUNDINAMARCA,ARBELAEZ,25053
12220,CUNDINAMARCA,BELTRAN,25086,CUNDINAMARCA,BELTRAN,25086
11855,CUNDINAMARCA,BITUIMA,25095,CUNDINAMARCA,BITUIMA,25095
12295,CUNDINAMARCA,SANTAFE DE BOGOTA,11001,CUNDINAMARCA,"BOGOTA, D.C.",11001
12233,CUNDINAMARCA,BOJACA,25099,CUNDINAMARCA,BOJACA,25099
11770,CUNDINAMARCA,CABRERA,25120,CUNDINAMARCA,CABRERA,25120
11789,CUNDINAMARCA,CACHIPAY,25123,CUNDINAMARCA,CACHIPAY,25123
12453,CUNDINAMARCA,CAJICA,25126,CUNDINAMARCA,CAJICA,25126
12177,CUNDINAMARCA,CAPARRAPI,25148,CUNDINAMARCA,CAPARRAPI,25148
11740,CUNDINAMARCA,CAQUEZA,25151,CUNDINAMARCA,CAQUEZA,25151
11741,CUNDINAMARCA,CARMEN DE CARUPA,25154,CUNDINAMARCA,CARMEN DE CARUPA,25154
11864,CUNDINAMARCA,CHAGUANI,25168,CUNDINAMARCA,CHAGUANI,25168
12394,CUNDINAMARCA,CHIA,25175,CUNDINAMARCA,CHIA,25175
12291,CUNDINAMARCA,CHIPAQUE,25178,CUNDINAMARCA,CHIPAQUE,25178
12658,CUNDINAMARCA,CHOACHI,25181,CUNDINAMARCA,CHOACHI,25181
11663,CUNDINAMARCA,CHOCONTA,25183,CUNDINAMARCA,CHOCONTA,25183
11696,CUNDINAMARCA,COGUA,25200,CUNDINAMARCA,COGUA,25200
12508,CUNDINAMARCA,COTA,25214,CUNDINAMARCA,COTA,25214
12118,CUNDINAMARCA,CUCUNUBA,25224,CUNDINAMARCA,CUCUNUBA,25224
11627,CUNDINAMARCA,EL COLEGIO,25245,CUNDINAMARCA,EL COLEGIO,25245
11829,CUNDINAMARCA,EL PENON,25258,CUNDINAMARCA,EL PENON,25258
12415,CUNDINAMARCA,EL ROSAL,25260,CUNDINAMARCA,EL ROSAL,25260
11998,CUNDINAMARCA,FACATATIVA,25269,CUNDINAMARCA,FACATATIVA,25269
12180,CUNDINAMARCA,FOMEQUE,25279,CUNDINAMARCA,FOMEQUE,25279
12121,CUNDINAMARCA,FOSCA,25281,CUNDINAMARCA,FOSCA,25281
12072,CUNDINAMARCA,FUNZA,25286,CUNDINAMARCA,FUNZA,25286
11860,CUNDINAMARCA,FUQUENE,25288,CUNDINAMARCA,FUQUENE,25288
12509,CUNDINAMARCA,FUSAGASUGA,25290,CUNDINAMARCA,FUSAGASUGA,25290
12466,CUNDINAMARCA,GACHALA,25293,CUNDINAMARCA,GACHALA,25293
12107,CUNDINAMARCA,GACHANCIPA,25295,CUNDINAMARCA,GACHANCIPA,25295
11957,CUNDINAMARCA,GACHETA,25297,CUNDINAMARCA,GACHETA,25297
11869,CUNDINAMARCA,GAMA,25299,CUNDINAMARCA,GAMA,25299
12410,CUNDINAMARCA,GIRARDOT,25307,CUNDINAMARCA,GIRARDOT,25307
12230,CUNDINAMARCA,GRANADA,25312,CUNDINAMARCA,GRANADA,25312
12082,CUNDINAMARCA,GUACHETA,25317,CUNDINAMARCA,GUACHETA,25317
12303,CUNDINAMARCA,GUADUAS,25320,CUNDINAMARCA,GUADUAS,25320
12454,CUNDINAMARCA,GUASCA,25322,CUNDINAMARCA,GUASCA,25322
12128,CUNDINAMARCA,GUATAQUI,25324,CUNDINAMARCA,GUATAQUI,25324
12588,CUNDINAMARCA,GUATAVITA,25326,CUNDINAMARCA,GUATAVITA,25326
11675,CUNDINAMARCA,GUAYABAL DE SIQUIMA,25328,CUNDINAMARCA,GUAYABAL DE SIQUIMA,25328
11976,CUNDINAMARCA,GUAYABETAL,25335,CUNDINAMARCA,GUAYABETAL,25335
12058,CUNDINAMARCA,GUTIERREZ,25339,CUNDINAMARCA,GUTIERREZ,25339
11694,CUNDINAMARCA,JERUSALEN,25368,CUNDINAMARCA,JERUSALEN,25368
12125,CUNDINAMARCA,JUNIN,25372,CUNDINAMARCA,JUNIN,25372
11601,CUNDINAMARCA,LA CALERA,25377,CUNDINAMARCA,LA CALERA,25377
12507,CUNDINAMARCA,LA MESA,25386,CUNDINAMARCA,LA MESA,25386
12254,CUNDINAMARCA,LA PALMA,25394,CUNDINAMARCA,LA PALMA,25394
12360,CUNDINAMARCA,LA PENA,25398,CUNDINAMARCA,LA PENA,25398
12335,CUNDINAMARCA,LA VEGA,25402,CUNDINAMARCA,LA VEGA,25402
